FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active
55053,Jackson,Wisconsin,US,44.31864893,-90.80566792,12,1,0,11
26101,Manistee,Michigan,US,44.33352407,-86.05626916,11,0,0,11
26143,Roscommon,Michigan,US,44.33473082,-84.61067651,16,0,0,16
26129,Ogemaw,Michigan,US,44.33481032,-84.12725175,13,0,0,13
26113,Missaukee,Michigan,US,44.33772443,-85.09256478,15,1,0,14
26165,Wexford,Michigan,US,44.33853602,-85.57712739,9,2,0,7
27103,Nicollet,Minnesota,US,44.35291112,-94.24710352,11,2,0,9
27131,Rice,Minnesota,US,44.3543376,-93.29658715,14,1,0,13
26069,Iosco,Michigan,US,44.35486835,-83.63484895,52,4,0,48
46081,Lawrence,South Dakota,US,44.35919441,-103.7929428,9,0,0,9
46077,Kingsbury,South Dakota,US,44.36956169,-97.4913945,0,0,0,0
46011,Brookings,South Dakota,US,44.36974375,-96.79079945,13,0,0,13
27079,Le Sueur,Minnesota,US,44.37136597,-93.72844721,24,0,0,24
55011,Buffalo,Wisconsin,US,44.37835084,-91.75332578,4,1,0,3
46065,Hughes,South Dakota,US,44.39091534,-99.99661148,8,0,0,8
27127,Redwood,Minnesota,US,44.40555844,-95.25207021,2,0,0,2
23011,Kennebec,Maine,US,44.40759555,-69.76738544,104,6,0,98
27049,Goodhue,Minnesota,US,44.40849741,-92.7234195,19,0,0,19
27081,Lincoln,Minnesota,US,44.41311883,-96.26688165,3,0,0,3
27083,Lyon,Minnesota,US,44.41327865,-95.83806103,7,0,0,7
46117,Stanley,South Dakota,US,44.41381872,-100.7349153,7,0,0,7
46005,Beadle,South Dakota,US,44.41464384,-98.27858469,21,2,0,19
55087,Outagamie,Wisconsin,US,44.41578887,-88.46565023,54,2,0,52
55009,Brown,Wisconsin,US,44.4526553,-88.00411844,1057,3,0,1054
16087,Washington,Idaho,US,44.45275475,-116.7847688,1,0,0,1
55141,Wood,Wisconsin,US,44.45537896,-90.04158336,2,0,0,2
50007,Chittenden,Vermont,US,44.46322849,-73.08359212,418,32,0,386
50005,Caledonia,Vermont,US,44.46548598,-72.10314651,13,0,0,13
55135,Waupaca,Wisconsin,US,44.47068056,-88.96534501,8,1,0,7
55097,Portage,Wisconsin,US,44.47558711,-89.50152965,5,0,0,5
23027,Waldo,Maine,US,44.4858305,-69.12061935,48,11,0,37
41043,Linn,Oregon,US,44.48899494,-122.5373154,86,7,0,79
41023,Grant,Oregon,US,44.49024544,-119.0068631,1,0,0,1
41003,Benton,Oregon,US,44.49167306,-123.4316987,30,5,0,25
36089,St. Lawrence,New York,US,44.4976179,-75.06550039,173,0,0,173
23017,Oxford,Maine,US,44.49952995,-70.75682123,15,0,0,15
55061,Kewaunee,Wisconsin,US,44.51727459,-87.61468386,14,1,0,13
56029,Park,Wyoming,US,44.52157546,-109.5852825,1,0,0,1
56003,Big Horn,Wyoming,US,44.52405055,-107.9960365,3,0,0,3
46059,Hand,South Dakota,US,44.54708407,-99.00386459,1,0,0,1
46069,Hyde,South Dakota,US,44.54747703,-99.48572582,1,0,0,1
46093,Meade,South Dakota,US,44.56676791,-102.7162741,1,0,0,1
27143,Sibley,Minnesota,US,44.5796592,-94.23164924,2,0,0,2
55091,Pepin,Wisconsin,US,44.58307413,-91.99949611,0,0,0,0
56011,Crook,Wyoming,US,44.58855102,-104.5697705,5,0,0,5
36033,Franklin,New York,US,44.59040891,-74.29926032,15,0,0,15
23009,Hancock,Maine,US,44.59816444,-68.38401854,10,0,0,10
50015,Lamoille,Vermont,US,44.60353043,-72.64356694,26,2,0,24
41031,Jefferson,Oregon,US,44.62806839,-121.17832,10,0,0,10
26019,Benzie,Michigan,US,44.63899297,-86.01608482,6,0,0,6
41041,Lincoln,Oregon,US,44.64252874,-123.869912,5,0,0,5
27139,Scott,Minnesota,US,44.6490231,-93.53340251,44,1,0,43
27037,Dakota,Minnesota,US,44.67172617,-93.06299363,162,10,0,152
46057,Hamlin,South Dakota,US,44.67385954,-97.18829593,2,0,0,2
26135,Oscoda,Michigan,US,44.68192279,-84.12939244,5,0,0,5
,,Nova Scotia,Canada,44.682,-63.7443,947,28,0,919
26039,Crawford,Michigan,US,44.68255561,-84.61006219,54,4,0,50
26001,Alcona,Michigan,US,44.6846864,-83.59507875,4,1,0,3
26079,Kalkaska,Michigan,US,44.68512729,-85.09085699,17,2,0,15
33007,Coos,New Hampshire,US,44.69063265,-71.30633239,2,0,0,2
26055,Grand Traverse,Michigan,US,44.69565625,-85.55585247,19,5,0,14
46119,Sully,South Dakota,US,44.71571812,-100.1278092,1,0,0,1
27173,Yellow Medicine,Minnesota,US,44.71710183,-95.86842453,3,0,0,3
55093,Pierce,Wisconsin,US,44.71850291,-92.4224416,10,0,0,10
55035,Eau Claire,Wisconsin,US,44.726614,-91.28609183,28,0,0,28
50009,Essex,Vermont,US,44.72736416,-71.73579864,2,0,0,2
27129,Renville,Minnesota,US,44.72836381,-94.94553734,4,0,0,4
55019,Clark,Wisconsin,US,44.73483377,-90.61207486,20,4,0,16
36019,Clinton,New York,US,44.74530905,-73.67875352,59,4,0,55
46039,Deuel,South Dakota,US,44.75994309,-96.66943645,1,0,0,1
16085,Valley,Idaho,US,44.76728382,-115.5676773,2,0,0,2
55115,Shawano,Wisconsin,US,44.78902246,-88.76443896,10,0,0,10
56033,Sheridan,Wyoming,US,44.79048913,-106.8862389,16,0,0,16
50013,Grand Isle,Vermont,US,44.7975824,-73.29679772,3,0,0,3
27019,Carver,Minnesota,US,44.82017001,-93.8009918,21,0,0,21
27085,McLeod,Minnesota,US,44.82367677,-94.27287017,4,0,0,4
50019,Orleans,Vermont,US,44.82964024,-72.24562697,9,0,0,9
50011,Franklin,Vermont,US,44.85627605,-72.91249563,91,5,0,86
46025,Clark,South Dakota,US,44.85834507,-97.72925109,1,0,0,1
16003,Adams,Idaho,US,44.89333571,-116.4545247,3,0,0,3
55073,Marathon,Wisconsin,US,44.89792533,-89.75863384,18,1,0,17
41047,Marion,Oregon,US,44.90287942,-122.5815117,491,18,0,473
41053,Polk,Oregon,US,44.90322804,-123.4128888,39,1,0,38
46019,Butte,South Dakota,US,44.90608745,-103.5079318,0,0,0,0
46115,Spink,South Dakota,US,44.93837606,-98.34626602,3,0,0,3
16059,Lemhi,Idaho,US,44.9438088,-113.9309747,1,0,0,1
26089,Leelanau,Michigan,US,44.94430054,-85.80150326,9,0,0,9
55033,Dunn,Wisconsin,US,44.94562799,-91.8962481,9,0,0,9
55029,Door,Wisconsin,US,44.95856458,-87.30002707,12,2,0,10
23007,Franklin,Maine,US,44.97330019,-70.44381045,27,1,0,26
46029,Codington,South Dakota,US,44.97788119,-97.18827677,14,0,0,14
26009,Antrim,Michigan,US,44.99690221,-85.15503082,10,0,0,10
27073,Lac qui Parle,Minnesota,US,44.9973857,-96.17488219,1,0,0,1
55078,Menominee,Wisconsin,US,45.00422544,-88.70950714,1,0,0,1
27053,Hennepin,Minnesota,US,45.00761521,-93.47694895,1738,225,0,1513
23029,Washington,Maine,US,45.01607142,-67.62813524,2,0,0,2
27123,Ramsey,Minnesota,US,45.01625271,-93.09872295,374,26,0,348
26137,Otsego,Michigan,US,45.02085831,-84.59898295,92,8,0,84
27023,Chippewa,Minnesota,US,45.02343421,-95.56403693,2,0,0,2
55083,Oconto,Wisconsin,US,45.02715345,-88.26807503,10,0,0,10
26119,Montmorency,Michigan,US,45.0275929,-84.12696227,5,0,0,5
55109,St. Croix,Wisconsin,US,45.03437474,-92.45000068,16,0,0,16
26007,Alpena,Michigan,US,45.03477666,-83.62212411,82,5,0,77
27163,Washington,Minnesota,US,45.03864533,-92.88429635,131,10,0,121
55017,Chippewa,Wisconsin,US,45.06939744,-91.28068855,22,0,0,22
46049,Faulk,South Dakota,US,45.07082625,-99.14535601,1,0,0,1
,,,Croatia,45.1,15.2,2076,69,1348,659
27093,Meeker,Minnesota,US,45.12328869,-94.52839455,11,0,0,11
30001,Beaverhead,Montana,US,45.13434354,-112.8984694,1,0,0,1
27067,Kandiyohi,Minnesota,US,45.1526059,-95.00586446,91,1,0,90
41065,Wasco,Oregon,US,45.16292781,-121.1670954,13,1,0,12
27171,Wright,Minnesota,US,45.17297924,-93.96234781,42,1,0,41
41005,Clackamas,Oregon,US,45.18787398,-122.2179634,214,7,0,207
30009,Carbon,Montana,US,45.22850116,-109.0274047,6,0,0,6
41071,Yamhill,Oregon,US,45.23330449,-123.3086963,39,7,0,32
27003,Anoka,Minnesota,US,45.27476015,-93.24604565,212,10,0,202
27151,Swift,Minnesota,US,45.2829032,-95.68264092,2,0,0,2
30057,Madison,Montana,US,45.30080065,-111.9173017,8,1,0,7
41061,Union,Oregon,US,45.30915495,-118.0068979,4,0,0,4
26141,Presque Isle,Michigan,US,45.34018577,-83.91498656,11,0,0,11
46037,Day,South Dakota,US,45.367281,-97.60737498,1,0,0,1
26029,Charlevoix,Michigan,US,45.37790017,-85.19614053,13,1,0,12
55075,Marinette,Wisconsin,US,45.38553432,-88.033246,8,1,0,7
23019,Penobscot,Maine,US,45.40194593,-68.65020455,78,0,0,78
41055,Sherman,Oregon,US,45.41501554,-120.6827834,1,0,0,1
41049,Morrow,Oregon,US,45.41846568,-119.584546,6,0,0,6
30003,Big Horn,Montana,US,45.42335905,-107.492347,3,0,0,3
55005,Barron,Wisconsin,US,45.42372701,-91.84833627,6,0,0,6
27011,Big Stone,Minnesota,US,45.42712824,-96.41403739,2,0,0,2
46129,Walworth,South Dakota,US,45.43019636,-100.0307514,5,0,0,5
27141,Sherburne,Minnesota,US,45.44447208,-93.77617511,28,0,0,28
26031,Cheboygan,Michigan,US,45.44787015,-84.50122149,19,1,0,18
55095,Polk,Wisconsin,US,45.46130348,-92.44182875,4,0,0,4
41057,Tillamook,Oregon,US,45.46248721,-123.712066,6,0,0,6
55107,Rusk,Wisconsin,US,45.47498854,-91.1333012,4,0,0,4
30067,Park,Montana,US,45.48965095,-110.5264394,8,0,0,8
27025,Chisago,Minnesota,US,45.5021011,-92.90861945,11,1,0,10
23025,Somerset,Maine,US,45.51229767,-69.95995554,17,0,0,17
41027,Hood River,Oregon,US,45.51872811,-121.6552036,6,0,0,6
26047,Emmet,Michigan,US,45.52625509,-84.89083249,21,2,0,19
30031,Gallatin,Montana,US,45.54486106,-111.1692571,146,1,0,145
41051,Multnomah,Oregon,US,45.54747959,-122.4169351,707,43,0,664
27145,Stearns,Minnesota,US,45.55192576,-94.61078221,267,0,0,267
41067,Washington,Oregon,US,45.55972701,-123.0955257,491,11,0,480
27059,Isanti,Minnesota,US,45.56181234,-93.29487636,6,0,0,6
41063,Wallowa,Oregon,US,45.57894064,-117.183538,1,0,0,1
26109,Menominee,Michigan,US,45.58038692,-87.55370409,5,0,0,5
46013,Brown,South Dakota,US,45.58994323,-98.35165355,39,0,0,39
41059,Umatilla,Oregon,US,45.59073056,-118.7353826,50,0,0,50
46109,Roberts,South Dakota,US,45.62975048,-96.94672673,4,0,0,4
30095,Stillwater,Montana,US,45.67071407,-109.3950061,1,0,0,1
55099,Price,Wisconsin,US,45.68051754,-90.3609888,1,0,0,1
27009,Benton,Minnesota,US,45.69804958,-93.99514135,15,0,0,15
55085,Oneida,Wisconsin,US,45.70677897,-89.51944105,6,0,0,6
46031,Corson,South Dakota,US,45.70889983,-101.1970473,1,0,0,1
46091,Marshall,South Dakota,US,45.75870838,-97.59855639,1,0,0,1
46089,McPherson,South Dakota,US,45.76626028,-99.22118798,1,0,0,1
27155,Traverse,Minnesota,US,45.77298854,-96.47062949,2,0,0,2
53011,Clark,Washington,US,45.77568046,-122.4829204,321,19,0,302
23021,Piscataquis,Maine,US,45.83839062,-69.2860223,1,0,0,1
16049,Idaho,Idaho,US,45.84721541,-115.4634436,3,0,0,3
55037,Florence,Wisconsin,US,45.84963535,-88.39804137,2,0,0,2
53039,Klickitat,Washington,US,45.87325839,-120.7913598,17,3,0,14
55113,Sawyer,Wisconsin,US,45.87931905,-91.14504927,3,0,0,3
55129,Washburn,Wisconsin,US,45.89838588,-91.79050449,1,0,0,1
30093,Silver Bow,Montana,US,45.90018933,-112.6620092,11,0,0,11
26041,Delta,Michigan,US,45.9048491,-86.9080745,13,2,0,11
27041,Douglas,Minnesota,US,45.93348491,-95.45335469,2,0,0,2
27095,Mille Lacs,Minnesota,US,45.93705297,-93.63236823,2,1,0,1
30111,Yellowstone,Montana,US,45.93955949,-108.2691486,80,2,0,78
,,,Romania,45.9432,24.9668,12240,717,4017,7506
41009,Columbia,Oregon,US,45.94464254,-123.0890898,14,0,0,14
41007,Clatsop,Oregon,US,45.99712889,-123.660711,6,0,0,6
26043,Dickinson,Michigan,US,46.00999672,-87.86961634,3,2,0,1
27097,Morrison,Minnesota,US,46.01265363,-94.27341528,5,0,0,5
53059,Skamania,Washington,US,46.02408726,-121.9164403,3,0,0,3
55125,Vilas,Wisconsin,US,46.05467334,-89.51719204,4,0,0,4
30023,Deer Lodge,Montana,US,46.05953325,-113.073353,3,0,0,3
27153,Todd,Minnesota,US,46.06996226,-94.89785296,7,0,0,7
26097,Mackinac,Michigan,US,46.07028979,-85.04980537,6,0,0,6
30081,Ravalli,Montana,US,46.08520862,-114.1189164,5,0,0,5
38081,Sargent,North Dakota,US,46.10830372,-97.63217159,1,0,0,1
38051,McIntosh,North Dakota,US,46.11182017,-99.44145858,1,0,0,1
38011,Bowman,North Dakota,US,46.11285362,-103.5203343,1,0,0,1
38085,Sioux,North Dakota,US,46.11323337,-101.0440149,1,0,0,1
27115,Pine,Minnesota,US,46.12105238,-92.74070188,56,0,0,56
30043,Jefferson,Montana,US,46.14907081,-112.094396,2,0,0,2
,,,Slovenia,46.1512,14.9955,1429,91,233,1105
53003,Asotin,Washington,US,46.18894415,-117.2022851,18,2,0,16
53015,Cowlitz,Washington,US,46.19074721,-122.6782231,45,0,0,45
26153,Schoolcraft,Michigan,US,46.19235734,-86.19972234,3,0,0,3
,,,France,46.2276,2.2137,165764,24376,49476,91912
53071,Walla Walla,Washington,US,46.23040051,-118.4775539,67,0,0,67
16061,Lewis,Idaho,US,46.23315327,-116.434146,0,0,0,0
53005,Benton,Washington,US,46.23946995,-119.5120834,430,41,0,389
55051,Iron,Wisconsin,US,46.26302338,-90.24295041,2,1,0,1
38077,Richland,North Dakota,US,46.26440649,-96.94852979,7,0,0,7
38029,Emmons,North Dakota,US,46.28398398,-100.2389766,1,1,0,0
53069,Wahkiakum,Washington,US,46.2918004,-123.4250831,2,0,0,2
53013,Columbia,Washington,US,46.29442881,-117.9051983,1,0,0,1
26033,Chippewa,Michigan,US,46.29552653,-84.54353449,2,0,0,2
55003,Ashland,Wisconsin,US,46.31956891,-90.67837132,2,0,0,2
16069,Nez Perce,Idaho,US,46.32638236,-116.7500975,60,16,0,44
30007,Broadwater,Montana,US,46.33277565,-111.4955813,4,0,0,4
27167,Wilkin,Minnesota,US,46.35721532,-96.4684375,12,3,0,9
38037,Grant,North Dakota,US,46.35821257,-101.6390013,1,0,0,1
30037,Golden Valley,Montana,US,46.3816474,-109.1768522,3,0,0,3
27111,Otter Tail,Minnesota,US,46.40846929,-95.70835255,9,0,0,9
26053,Gogebic,Michigan,US,46.40862701,-89.69377193,4,1,0,3
53023,Garfield,Washington,US,46.43197502,-117.5454032,0,0,0,0
55031,Douglas,Wisconsin,US,46.43222285,-91.91595768,9,0,0,9
26103,Marquette,Michigan,US,46.4338914,-87.64043701,46,8,0,38
38087,Slope,North Dakota,US,46.44737738,-103.4601547,3,0,0,3
38073,Ransom,North Dakota,US,46.45621782,-97.65742504,1,0,0,1
53077,Yakima,Washington,US,46.45738486,-120.7380126,1128,47,0,1081
30107,Wheatland,Montana,US,46.46652491,-109.8464636,1,0,0,1
26095,Luce,Michigan,US,46.47227431,-85.54471223,1,0,0,1
27035,Crow Wing,Minnesota,US,46.48096553,-94.06755609,20,1,0,19
30065,Musselshell,Montana,US,46.49684637,-108.39498,1,0,0,1
,,Prince Edward Island,Canada,46.5107,-63.4168,27,0,0,27
55007,Bayfield,Wisconsin,US,46.52868768,-91.19716729,3,1,0,2
53021,Franklin,Washington,US,46.53351425,-118.9018212,279,9,0,270
53049,Pacific,Washington,US,46.55418369,-123.7285716,4,0,0,4
,,New Brunswick,Canada,46.5653,-66.4619,118,0,0,118
53041,Lewis,Washington,US,46.57756476,-122.3925769,29,3,0,26
27159,Wadena,Minnesota,US,46.58589171,-94.96968506,1,0,0,1
27017,Carlton,Minnesota,US,46.59180601,-92.67601019,59,0,0,59
30059,Meagher,Montana,US,46.59907074,-110.8898557,1,0,0,1
27001,Aitkin,Minnesota,US,46.60962049,-93.4116826,1,0,0,1
23003,Aroostook,Maine,US,46.65926321,-68.59841248,5,0,0,5
26131,Ontonagon,Michigan,US,46.6652262,-89.31390481,0,0,0,0
26013,Baraga,Michigan,US,46.6720582,-88.36363591,0,0,0,0
38059,Morton,North Dakota,US,46.71681782,-101.2822377,24,2,0,22
38089,Stark,North Dakota,US,46.80851182,-102.6576326,49,2,0,47
16057,Latah,Idaho,US,46.81587887,-116.7113698,5,0,0,5
,,,Switzerland,46.8182,8.2275,29586,1737,23400,4449
,,,Mongolia,46.8625,103.8467,38,0,10,28
,,Saint Pierre and Miquelon,France,46.8852,-56.3159,1,0,0,1
27027,Clay,Minnesota,US,46.89289518,-96.48761922,157,11,0,146
26061,Houghton,Michigan,US,46.89988536,-88.68495385,2,0,0,2
53075,Whitman,Washington,US,46.90022523,-117.5241763,14,0,0,14
53067,Thurston,Washington,US,46.9291895,-122.8290656,105,1,0,104
38017,Cass,North Dakota,US,46.93201724,-97.2444719,513,12,0,501
27005,Becker,Minnesota,US,46.93479392,-95.67158144,2,0,0,2
38003,Barnes,North Dakota,US,46.93579637,-98.06605978,4,0,0,4
27021,Cass,Minnesota,US,46.95043611,-94.32603968,5,0,0,5
38015,Burleigh,North Dakota,US,46.97847375,-100.4645214,77,0,0,77
38093,Stutsman,North Dakota,US,46.97962541,-98.95637318,6,0,0,6
53001,Adams,Washington,US,46.98299757,-118.5601734,47,0,0,47
30063,Missoula,Montana,US,47.03728583,-113.9213508,39,1,0,38
53053,Pierce,Washington,US,47.03892768,-122.1405958,1322,49,0,1273
38065,Oliver,North Dakota,US,47.11530482,-101.3406158,1,0,0,1
53037,Kittitas,Washington,US,47.12521214,-120.679439,14,0,0,14
30049,Lewis and Clark,Montana,US,47.12610041,-112.394698,16,0,0,16
,,,Liechtenstein,47.14,9.55,82,1,55,26
53027,Grays Harbor,Washington,US,47.14003705,-123.7820567,12,0,0,12
,,,Hungary,47.1625,19.5033,2775,312,581,1882
53025,Grant,Washington,US,47.20753737,-119.4500749,159,3,0,156
30027,Fergus,Montana,US,47.26331584,-109.2245206,1,0,0,1
30013,Cascade,Montana,US,47.30797024,-111.3467922,15,2,0,13
38057,Mercer,North Dakota,US,47.31213126,-101.8318399,0,0,0,0
27087,Mahnomen,Minnesota,US,47.32557075,-95.80921485,2,0,0,2
27107,Norman,Minnesota,US,47.32628443,-96.45620947,8,0,0,8
53045,Mason,Washington,US,47.35007586,-123.1863685,23,1,0,22
38025,Dunn,North Dakota,US,47.35423935,-102.6160468,10,0,0,10
,,,Moldova,47.4116,28.3699,3897,116,1182,2599
38031,Foster,North Dakota,US,47.4571084,-98.88279923,1,0,0,1
53033,King,Washington,US,47.49137892,-121.8346131,6207,447,0,5760
27061,Itasca,Minnesota,US,47.51009045,-93.63092229,5,0,0,5
,,,Austria,47.5162,14.5501,15452,584,12907,1961
53043,Lincoln,Washington,US,47.57705241,-118.4194388,2,0,0,2
27029,Clearwater,Minnesota,US,47.57992111,-95.37790562,2,0,0,2
38103,Wells,North Dakota,US,47.58614526,-99.65904998,2,0,0,2
27137,St. Louis,Minnesota,US,47.6048407,-92.46879855,71,11,0,60
38055,McLean,North Dakota,US,47.60766714,-101.3182418,3,0,0,3
53063,Spokane,Washington,US,47.62113146,-117.4046494,357,21,0,336
53035,Kitsap,Washington,US,47.63479026,-122.6436061,149,2,0,147
30047,Lake,Montana,US,47.64514965,-114.0898013,5,0,0,5
16055,Kootenai,Idaho,US,47.67282258,-116.7020872,61,0,0,61
38027,Eddy,North Dakota,US,47.71701474,-98.90432337,1,0,0,1
53017,Douglas,Washington,US,47.7361335,-119.692937,78,1,0,77
38053,McKenzie,North Dakota,US,47.7413337,-103.395905,13,0,0,13
53031,Jefferson,Washington,US,47.75003077,-123.5609704,28,0,0,28
27119,Polk,Minnesota,US,47.77372465,-96.40134647,27,0,0,27
30083,Richland,Montana,US,47.78668011,-104.5610786,3,0,0,3
,,Heilongjiang,China,47.862,127.7615,944,13,587,344
53007,Chelan,Washington,US,47.87046092,-120.6173956,108,5,0,103
27125,Red Lake,Minnesota,US,47.87197525,-96.09561104,1,0,0,1
38035,Grand Forks,North Dakota,US,47.92093639,-97.45450447,258,0,0,258
38063,Nelson,North Dakota,US,47.9226426,-98.19038437,1,0,0,1
27007,Beltrami,Minnesota,US,47.97373527,-94.93732139,6,0,0,6
,,,Kazakhstan,48.0196,66.9237,3402,25,866,2511
53061,Snohomish,Washington,US,48.04615983,-121.7170703,2433,108,0,2325
53009,Clallam,Washington,US,48.04754642,-123.9226319,18,0,0,18
27113,Pennington,Minnesota,US,48.06642577,-96.0370814,1,0,0,1
53029,Island,Washington,US,48.14713305,-122.5216407,168,9,0,159
38061,Mountrail,North Dakota,US,48.20197971,-102.3555315,35,0,0,35
38101,Ward,North Dakota,US,48.22390169,-101.5436763,21,1,0,20
30073,Pondera,Montana,US,48.22773388,-112.2252703,2,0,0,2
38049,McHenry,North Dakota,US,48.23104458,-100.6324822,1,1,0,0
27071,Koochiching,Minnesota,US,48.24539665,-93.78352843,1,0,0,1
38069,Pierce,North Dakota,US,48.24977025,-99.96407787,2,0,0,2
38071,Ramsey,North Dakota,US,48.26886249,-98.72223879,3,0,0,3
30029,Flathead,Montana,US,48.29575866,-114.0520569,37,2,0,35
30085,Roosevelt,Montana,US,48.29607488,-105.0079268,7,0,0,7
16017,Bonner,Idaho,US,48.29996017,-116.6017932,4,0,0,4
38105,Williams,North Dakota,US,48.34522353,-103.4793387,10,0,0,10
27089,Marshall,Minnesota,US,48.35825983,-96.37017407,1,0,0,1
38099,Walsh,North Dakota,US,48.36876964,-97.72574783,7,0,0,7
,,,Ukraine,48.3794,31.1656,10406,261,1238,8907
53065,Stevens,Washington,US,48.40035475,-117.8542701,9,1,0,8
53019,Ferry,Washington,US,48.4711431,-118.5154041,1,0,0,1
53057,Skagit,Washington,US,48.48171488,-121.766131,329,13,0,316
53051,Pend Oreille,Washington,US,48.53234021,-117.2741804,2,0,0,2
30053,Lincoln,Montana,US,48.54265777,-115.4046155,7,1,0,6
53047,Okanogan,Washington,US,48.54855019,-119.7387224,22,1,0,21
30051,Liberty,Montana,US,48.56084317,-111.024307,1,0,0,1
53055,San Juan,Washington,US,48.60182783,-122.96745,14,0,0,14
30041,Hill,Montana,US,48.62879827,-110.1129252,1,0,0,1
30101,Toole,Montana,US,48.65577551,-111.6942414,29,6,0,23
,,,Slovakia,48.669,19.699,1396,23,524,849
30035,Glacier,Montana,US,48.70513576,-112.9934235,6,0,0,6
38067,Pembina,North Dakota,US,48.76623521,-97.5523809,3,0,0,3
16021,Boundary,Idaho,US,48.76684761,-116.4630179,0,0,0,0
38079,Rolette,North Dakota,US,48.77245354,-99.84097493,1,0,0,1
27135,Roseau,Minnesota,US,48.77501878,-95.81079919,1,0,0,1
27069,Kittson,Minnesota,US,48.77754106,-96.78317184,1,0,0,1
38013,Burke,North Dakota,US,48.79094471,-102.5182117,3,0,0,3
38023,Divide,North Dakota,US,48.8149387,-103.4873611,1,0,0,1
53073,Whatcom,Washington,US,48.82227976,-121.7490018,302,28,0,274
,,Channel Islands,United Kingdom,49.3723,-2.3644,537,40,386,111
,,,Luxembourg,49.8153,6.1296,3784,90,3213,481
,,,Czechia,49.8175,15.473,7682,236,3314,4132
,,,Belgium,50.8333,4.469936,48519,7594,11576,29349
,,,Germany,51.165691,10.451526,163009,6623,123500,32886
,,Ontario,Canada,51.2538,-85.3232,17395,1205,0,16190
,,,Poland,51.9194,19.1451,12877,644,3236,8997
,,,Netherlands,52.1326,5.2913,39316,4795,0,34521
,,Quebec,Canada,52.9399,-73.5491,27550,1859,0,25691
,,Saskatchewan,Canada,52.9399,-106.4509,389,7,0,382
,,Newfoundland and Labrador,Canada,53.1355,-57.6604,258,3,0,255
,,,Ireland,53.1424,-7.6921,20612,1232,13386,5994
,,,Belarus,53.7098,27.9534,14027,89,2386,11552
,,British Columbia,Canada,53.7267,-127.6476,2112,111,0,2001
,,Manitoba,Canada,53.7609,-98.8139,277,6,0,271
,,Alberta,Canada,53.9333,-116.5765,5355,90,0,5265
,,Isle of Man,United Kingdom,54.2361,-4.5481,315,21,260,34
,,,Lithuania,55.1694,23.8813,1385,45,589,751
,,,United Kingdom,55.3781,-3.436,171253,26771,0,144482
2130,Ketchikan Gateway,Alaska,US,55.57445008,-130.975561,16,0,0,16
2198,Prince of Wales-Hyder,Alaska,US,55.76261984,-133.0511621,2,0,0,2
,,,Denmark,56.2639,9.5018,9158,452,6546,2160
,,,Latvia,56.8796,24.6032,858,15,348,495
